state,year,ekey,next_ekey,ac,AC_TYPE,party,cand,share,margin,won,party_wins_next,cand_wins_next,ran_again
Jharkhand,2005,2005.06,2009.06,HUSSAINABAD,GEN,NCP,KAMLESH KR SINGH,0.19753593054643612,0.00031917998103159206,1,0,0,0
Jharkhand,2005,2005.06,2009.06,HUSSAINABAD,GEN,RJD,SANJAY KR SINGH YADAV,0.19721675056540452,-0.00031917998103159206,0,1,0,0
Jharkhand,2005,2005.06,2009.06,GARHWA,GEN,RJD,GIRI NATH SINGH,0.247190041637003,0.061362443279471324,1,0,0,0
Jharkhand,2005,2005.06,2009.06,GARHWA,GEN,JD(U),SAIRAJ AHMED ANSARI,0.18582759835753168,-0.061362443279471324,0,0,0,0
Jharkhand,2005,2005.06,2009.06,BHAWANATHPUR,GEN,AIFB,BHANU PRATAP SAHI,0.24676081886499093,0.03271572946359161,1,0,0,0
Jharkhand,2005,2005.06,2009.06,BHAWANATHPUR,GEN,INC,ANANT PRATAP DEO,0.21404508940139932,-0.03271572946359161,0,1,1,1
Karnataka,1957,1957.06,1962.06,ATHANI,GEN,IND,PAWAR JAYAWANTRAO BHOJRAO,0.6223068270312365,0.24461365406247298,1,0,0,0
Karnataka,1957,1957.06,1962.06,ATHANI,GEN,INC,DALVAI NINGAPPA BAHADUR,0.37769317296876354,-0.24461365406247298,0,1,0,0
Karnataka,1957,1957.06,1962.06,RAIBAG,SC,IND,PATIL VASANTRAO LAKHGOUDA,0.32624288241351085,0.039752875636952456,1,0,0,0
Karnataka,1957,1957.06,1962.06,RAIBAG,SC,SCF,TALWALKAR SAMPATRAO PRADHANJI SC,0.2864900067765584,-0.039752875636952456,0,0,0,0
Karnataka,1957,1957.06,1962.06,SADALGA,GEN,IND,KHOT BALAJI GOVIND,0.5026246346792271,0.005249269358454212,1,0,0,0
Karnataka,1957,1957.06,1962.06,SADALGA,GEN,INC,GUNJAL PADMAPPA HIRIYAPPA,0.4973753653207729,-0.005249269358454212,0,1,0,0
Karnataka,1957,1957.06,1962.06,CHIKKODI,GEN,INC,KOTHAVALE SHANKAR RAO DADA SAHEB ALIAS DADOBA,0.5215640563738476,0.043128112747695235,1,0,0,0
Karnataka,1957,1957.06,1962.06,CHIKKODI,GEN,IND,SHETTI MALLAPPA VEERAPPA,0.4784359436261524,-0.043128112747695235,0,1,0,0
Karnataka,1957,1957.06,1962.06,NIPPANI,GEN,IND,NAIK BALVANT DATTOBA,0.7614499357401565,0.5354597499707909,1,0,0,0
Karnataka,1957,1957.06,1962.06,NIPPANI,GEN,INC,PATIL PANDURANG PARASHRAM,0.22599018576936558,-0.5354597499707909,0,0,0,0
Karnataka,1957,1957.06,1962.06,HUKKERI,SC,INC,PATIL MALAGOUDA PUNAGOUDA,0.3369008208244524,0.041029885265974286,1,1,0,0
Karnataka,1957,1957.06,1962.06,HUKKERI,SC,INC,BHOGALE CHAMPABAI PIRAJI SC,0.2958709355584781,-0.041029885265974286,0,1,0,0
Karnataka,1957,1957.06,1962.06,BELGAUM,GEN,IND,SUNTHANKAR BALAKRISHNA RANGRAO,0.5822176720743424,0.16443534414868483,1,0,0,0
Karnataka,1957,1957.06,1962.06,BELGAUM,GEN,INC,QAZI MOHAMED HUSAIN MOHAMED SAHEB,0.41778232792565756,-0.16443534414868483,0,0,0,0
Karnataka,1957,1957.06,1962.06,BELGAUM I,GEN,PWP,PATIL VITHAL SHITARAM,0.5989560823165664,0.19791216463313277,1,0,0,0
Karnataka,1957,1957.06,1962.06,BELGAUM I,GEN,INC,PATIL VITHALRAO KALAJIRAO,0.4010439176834336,-0.19791216463313277,0,0,0,0
Karnataka,1957,1957.06,1962.06,BELGAUM I I,GEN,PWP,SAMAJI NAGENDRA OMANA,0.5287467798151235,0.05749355963024705,1,0,0,0
Karnataka,1957,1957.06,1962.06,BELGAUM I I,GEN,INC,PATIL SHIYANGOUD BABAGOUD,0.4712532201848765,-0.05749355963024705,0,0,0,0
Karnataka,1957,1957.06,1962.06,GOKAK I,GEN,INC,KARLINGANNAVAR NINGAPPA APPAYYA,0.7489664232448514,0.4979328464897028,1,1,0,0
Karnataka,1957,1957.06,1962.06,GOKAK I,GEN,BJS,HIDKAL GANGADHAR RAMAPPA,0.2510335767551486,-0.4979328464897028,0,0,0,0
Karnataka,1957,1957.06,1962.06,GOKAK II,GEN,INC,PANCHAGAVI APPANNA RAMAPPA,0.7437933936461183,0.5785819482432148,1,1,0,0
Karnataka,1957,1957.06,1962.06,GOKAK II,GEN,IND,NAYAK NAYAKAPPA RTAYAPPA,0.16521144540290342,-0.5785819482432148,0,0,0,0
Karnataka,1957,1957.06,1962.06,RAMDURG,GEN,IND,PATTAN MAHADEVAPPA SHIVABASAPPA,0.5862597499914847,0.1725194999829694,1,0,0,0
Karnataka,1957,1957.06,1962.06,RAMDURG,GEN,INC,TIMMARADDI VENKARADDI SHIDDARADDI,0.4137402500085153,-0.1725194999829694,0,1,0,0
Karnataka,1957,1957.06,1962.06,PARASGAD,GEN,IND,PADAKI SHANKAR RAO BINDOO RAO,0.5269395156067866,0.05387903121357335,1,0,0,0
Karnataka,1957,1957.06,1962.06,PARASGAD,GEN,INC,KAMAT PRAMILA SHRIRANG,0.4730604843932133,-0.05387903121357335,0,1,0,0
Karnataka,1957,1957.06,1962.06,SAMPAGAON I,GEN,INC,JOUJALGI HEMAPPA VIRABHADRAPPA,0.7169199933188575,0.433839986637715,1,1,0,0
Karnataka,1957,1957.06,1962.06,SAMPAGAON I,GEN,PSP,HOSUR MADIVALAPPA LINGAPPA,0.28308000668114247,-0.433839986637715,0,0,0,0
Karnataka,1957,1957.06,1962.06,KHANAPUR,GEN,IND,BIRJE LAXMAN BALAJI,0.6730999668561813,0.3461999337123627,1,0,0,0
Karnataka,1957,1957.06,1962.06,KHANAPUR,GEN,INC,ARAGAVI BASAPPA SHIDDALINGAPPA,0.32690003314381866,-0.3461999337123627,0,0,0,0
Karnataka,1957,1957.06,1962.06,KARWAR,GEN,INC,GAONKAR SAKHARAM DATTATRAYA,0.37772953645766827,0.01570680628272253,1,0,0,0
Karnataka,1957,1957.06,1962.06,KARWAR,GEN,IND,PAWAR GOPINATH VITHOBA,0.36202273017494574,-0.01570680628272253,0,0,0,0
Karnataka,1957,1957.06,1962.06,ANKOLA,GEN,INC,KAMAT RAMCHANDRA GOPAL,0.5408334951142173,0.22836989581311073,1,1,0,0
Karnataka,1957,1957.06,1962.06,ANKOLA,GEN,PSP,GUNAGA SHIVA BOMMU,0.31246359930110656,-0.22836989581311073,0,0,0,0
Karnataka,1957,1957.06,1962.06,KUMTA,GEN,INC,MIRJANKAR VASANTALATA V,0.45985975489874825,0.1669834196212071,1,1,0,0
Karnataka,1957,1957.06,1962.06,KUMTA,GEN,PSP,CHITTAL DAMODHAR VITHOBA,0.29287633527754114,-0.1669834196212071,0,0,0,0
Karnataka,1957,1957.06,1962.06,HONAWAR,GEN,INC,JUKAKU SHAMSUDDIN HUSSAIN SAB,0.5169580922545791,0.18812134386088286,1,1,0,0
Karnataka,1957,1957.06,1962.06,HONAWAR,GEN,PSP,NAIK DEVENDRA KALINGA,0.32883674839369625,-0.18812134386088286,0,0,0,0
Karnataka,1957,1957.06,1962.06,SIRSI,GEN,INC,DODMANE HEGDE RAMAKRISHNA MAHABLESHWAR,0.7264132231404958,0.48952066115702475,1,1,0,0
Karnataka,1957,1957.06,1962.06,SIRSI,GEN,PSP,DHAKAPPA SHRIRAM SHESHGIRI,0.23689256198347108,-0.48952066115702475,0,0,0,0
Karnataka,1957,1957.06,1962.06,HIREKERUR,GEN,INC,GUBBI SHANKARRAO BASALINGAPPA GOUDA,0.5993324961998546,0.2669023858304144,1,1,0,0
Karnataka,1957,1957.06,1962.06,HIREKERUR,GEN,IND,PATIL BASALINGAPPAGOUDA DODGOUDA,0.3324301103694402,-0.2669023858304144,0,0,0,0
Karnataka,1957,1957.06,1962.06,RANIBENNUR,SC,INC,PATIL KALLANAGOUDA FAKIRAGOUDA,0.3559090956760668,0.05190188038131993,1,1,0,0
Karnataka,1957,1957.06,1962.06,RANIBENNUR,SC,INC,SAMBRANI YALLAWWA W O DHARMAPPA SC,0.3040072152947469,-0.05190188038131993,0,1,0,0
Karnataka,1957,1957.06,1962.06,HANGAL,GEN,IND,PATIL BASANGOUDA RUDRAGOUDA,0.5166764879198585,0.033352975839717136,1,0,0,0
Karnataka,1957,1957.06,1962.06,HANGAL,GEN,INC,SINDHUR SIDDAPPA CHANDBASAPPA,0.4833235120801414,-0.033352975839717136,0,1,0,0
Karnataka,1957,1957.06,1962.06,SHIGGAON,GEN,INC,PATIL RUDGRAGOUDA CHANBASANGOUDA,0.6241253422573776,0.24825068451475513,1,1,0,0
Karnataka,1957,1957.06,1962.06,SHIGGAON,GEN,IND,PATIL GADIGEPPAGOUDA CHANBASANGOUDA,0.37587465774262246,-0.24825068451475513,0,0,0,0
Karnataka,1957,1957.06,1962.06,HAVERI,GEN,INC,MAILAR SHIDDAVVA W O MAHADEVAPPA,0.8657284519457105,0.762207642610307,1,1,0,0
Karnataka,1957,1957.06,1962.06,HAVERI,GEN,IND,WALASANGAD PANCHAXARAPPA REVAPPA,0.10352080933540342,-0.762207642610307,0,0,0,0
Karnataka,1957,1957.06,1962.06,SHIRHATTI,GEN,INC,MAGADI LEELAVATI W O VENKATESH,0.6010834236186349,0.299783315276273,1,0,0,0
Karnataka,1957,1957.06,1962.06,SHIRHATTI,GEN,IND,KASHIMATH SIDDAYA VEERAYYA,0.30130010834236187,-0.299783315276273,0,0,0,0
Karnataka,1957,1957.06,1962.06,KUNDGOL,GEN,INC,KAMBALI TIMMANNA KENCHAPPA,0.5403217542781023,0.0806435085562045,1,1,0,0
Karnataka,1957,1957.06,1962.06,KUNDGOL,GEN,IND,NADGER KENCHANAGOUDA RANGANAGOUDA,0.45967824572189775,-0.0806435085562045,0,0,0,0
Karnataka,1957,1957.06,1962.06,HUBLI CITY,GEN,INC,MOHASIN FAKARUDDIN HUSSEIN SAB,0.6495868378338497,0.47329201711671826,1,1,0,0
Karnataka,1957,1957.06,1962.06,HUBLI CITY,GEN,BJS,JARATARGHAR MAHADEVASA GOVINDASA,0.17629482071713148,-0.47329201711671826,0,0,0,0
Karnataka,1957,1957.06,1962.06,HUBLI,GEN,INC,PATIL MUDGOUDA RAMANAGOUDA,0.6896118495007604,0.3792236990015208,1,1,0,0
Karnataka,1957,1957.06,1962.06,HUBLI,GEN,IND,KABLI ANDDANEPPA SHIDDAPPA,0.31038815049923957,-0.3792236990015208,0,0,0,0
Karnataka,1957,1957.06,1962.06,KALGHATGI,GEN,INC,TAMBAKADA BASAVANNAPPA RAMAPPA,0.8464423221161058,0.7543377168858443,1,1,0,0
Karnataka,1957,1957.06,1962.06,KALGHATGI,GEN,IND,YAVAGAL VIRAPPA MURUSAVIRAPPA,0.09210460523026151,-0.7543377168858443,0,0,0,0
Karnataka,1957,1957.06,1962.06,DHARWAD,GEN,INC,INAMATI MALLAPPA BASAPPA,0.47840925420319014,0.06204196005173157,1,1,0,0
Karnataka,1957,1957.06,1962.06,DHARWAD,GEN,IND,DESAI BASAVARAJ AYYAPPA,0.41636729415145857,-0.06204196005173157,0,0,0,0
Karnataka,1957,1957.06,1962.06,NAVALGUND,GEN,INC,PATIL RAMANAGOUDA MARIGOUDA,0.6947348291687915,0.3894696583375829,1,1,0,0
Karnataka,1957,1957.06,1962.06,NAVALGUND,GEN,IND,KOYPPANVAR MALLESHAPPA NEELAPPA,0.3052651708312086,-0.3894696583375829,0,0,0,0
Karnataka,1957,1957.06,1962.06,NARGUND,GEN,INC,PATIL ADIVEPPA SHIDDANGOUDA,0.6774073106074749,0.35481462121494983,1,1,0,0
Karnataka,1957,1957.06,1962.06,NARGUND,GEN,IND,PATIL SHIDDANGOUDA HANMANTGOUDA,0.3225926893925251,-0.35481462121494983,0,0,0,0
Karnataka,1957,1957.06,1962.06,GADAG,GEN,INC,GADAG KUBERAPPA PARAPPA,0.7735064222699639,0.6366046532888422,1,1,0,0
Karnataka,1957,1957.06,1962.06,GADAG,GEN,BJS,JALIHAL RAMCHANDRA ANANTRAO,0.13690176898112172,-0.6366046532888422,0,0,0,0
Karnataka,1957,1957.06,1962.06,MUNDARGI,GEN,INC,HULKOTI CHANBASAPPA SADASHIVAPPA,0.842953857117406,0.685907714234812,1,1,0,0
Karnataka,1957,1957.06,1962.06,MUNDARGI,GEN,IND,MIRGANI TIRKAPPA FAKIRAPPA,0.15704614288259397,-0.685907714234812,0,0,0,0
Karnataka,1957,1957.06,1962.06,RON,GEN,INC,DODDAMETI ANDANAPPA JNANAPPA,0.5582123184777166,0.11642463695543315,1,1,0,0
Karnataka,1957,1957.06,1962.06,RON,GEN,IND,PATIL ANDANAGOUDA VEERANAGOUDA,0.4417876815222834,-0.11642463695543315,0,0,0,0
Karnataka,1957,1957.06,1962.06,BADAMI,GEN,INC,PATIL VENKANAGOUDA HANMANTGOUDA,0.6072767945259556,0.2145535890519113,1,1,0,0
Karnataka,1957,1957.06,1962.06,BADAMI,GEN,IND,DESAI SHANKARAPPAGOUDA BASALINGAPPAGOUDA,0.3927232054740443,-0.2145535890519113,0,0,0,0
Karnataka,1957,1957.06,1962.06,GULEDGUD,GEN,INC,PATTANASHETTI MADIVALAPPA RUDRAPPA,0.6091652619092215,0.21833052381844292,1,1,0,0
Karnataka,1957,1957.06,1962.06,GULEDGUD,GEN,IND,SHEBINA KATTI LUMMANNA KESHAPPA,0.39083473809077857,-0.21833052381844292,0,0,0,0
Karnataka,1957,1957.06,1962.06,HUNGUND,GEN,INC,KANTHI SHIVALINGAPPA RUDRAPPA,0.6118467143057307,0.22369342861146135,1,1,0,0
Karnataka,1957,1957.06,1962.06,HUNGUND,GEN,IND,NANJAYYANAMATH GADIGEYYAPARAYYA,0.3881532856942693,-0.22369342861146135,0,0,0,0
Karnataka,1957,1957.06,1962.06,BAGALKOT,GEN,INC,MURANAL BASAPPA TAMMANNA,0.6963827688260441,0.39276553765208816,1,1,0,0
Karnataka,1957,1957.06,1962.06,BAGALKOT,GEN,IND,SARANAIK SHARASCHANDRA ALIAS BABASAHEB,0.30361723117395595,-0.39276553765208816,0,0,0,0
Karnataka,1957,1957.06,1962.06,MUDHOL,GEN,INC,SHAH HIRALAL BANDULAL,0.6475759534583064,0.2951519069166128,1,1,0,0
Karnataka,1957,1957.06,1962.06,MUDHOL,GEN,IND,NADGOUDA KRISHNAPPA PANDAPPA,0.3524240465416936,-0.2951519069166128,0,0,0,0
Karnataka,1957,1957.06,1962.06,BILGI,GEN,INC,DESAI RACHAPPA MALLAPPA,0.7911961355129723,0.5823922710259446,1,1,0,0
Karnataka,1957,1957.06,1962.06,BILGI,GEN,IND,BANGI PAVADEPPA MALLAPPA,0.20880386448702773,-0.5823922710259446,0,0,0,0
Karnataka,1957,1957.06,1962.06,JAMKHANDI,GEN,INC,JATTI BASAPPA DANAPPA,0.5515533703862049,0.10310674077240983,1,1,0,0
Karnataka,1957,1957.06,1962.06,JAMKHANDI,GEN,IND,MURGOD MAHADEVAPPA SHIVAPPA,0.44844662961379506,-0.10310674077240983,0,0,0,0
Karnataka,1957,1957.06,1962.06,BIJAPUR,GEN,IND,NAGUR DR SARDAR BASAVRAJ,0.5086444176845003,0.16480302769654226,1,0,0,0
Karnataka,1957,1957.06,1962.06,BIJAPUR,GEN,INC,MADHALDAR GOUS MOHIDDIN BANDAGI SAHEB,0.34384138998795805,-0.16480302769654226,0,1,0,0
Karnataka,1957,1957.06,1962.06,TIKOTA,GEN,INC,AMBLI CHANBASAPPA JAGDEVAPPA,0.6101910828025477,0.2203821656050955,1,1,0,0
Karnataka,1957,1957.06,1962.06,TIKOTA,GEN,IND,NAGUR DR SARDAR BASAVRAJ,0.38980891719745225,-0.2203821656050955,0,0,0,0
Karnataka,1957,1957.06,1962.06,BAGEWADI,GEN,INC,SHAH SUSHILABAI HIRACHAND,0.5168666137190152,0.3127534172135602,1,1,0,0
Karnataka,1957,1957.06,1962.06,BAGEWADI,GEN,IND,KALLUR RAMANNA BASAPPA,0.204113196505455,-0.3127534172135602,0,0,0,0
Karnataka,1957,1957.06,1962.06,MUDDEBIHAL,GEN,INC,SIDHANTI PRANESH GURUBHATT,0.5250763903035242,0.05015278060704831,1,1,0,0
Karnataka,1957,1957.06,1962.06,MUDDEBIHAL,GEN,IND,VIRAKTAMATH SHIVABASAVASWAMI,0.47492360969647585,-0.05015278060704831,0,0,0,0
Karnataka,1957,1957.06,1962.06,INDI,SC,INC,SURPUR MALLAPPA KARABASAPPA,0.3312003911192914,0.08097032094788914,1,0,0,0
Karnataka,1957,1957.06,1962.06,INDI,SC,INC,KABADI JATTAPPA LAXMAN SC,0.25023007017140225,-0.08097032094788914,0,0,0,0
Karnataka,1957,1957.06,1962.06,SINDAGI,GEN,INC,PATIL SHANKARAGOUDA YESHAWANTGOUDA,0.48608649839551704,0.1154269840509603,1,1,0,0
Karnataka,1957,1957.06,1962.06,SINDAGI,GEN,IND,KONNUR GAVADAPPA SHIVARAYAPPA,0.37065951434455674,-0.1154269840509603,0,0,0,0
Karnataka,1957,1957.06,1962.06,BHALKI,SC,IND,BALWANTRAO,0.22557034087244276,0.005174081915952727,1,0,0,0
Karnataka,1957,1957.06,1962.06,BHALKI,SC,IND,B SHAM SUNDER SC,0.22039625895649004,-0.005174081915952727,0,0,0,0
Karnataka,1957,1957.06,1962.06,BIDAR,GEN,INC,MAQSOOD ALI KHAN,0.5078828828828829,0.20559845559845558,1,1,0,0
Karnataka,1957,1957.06,1962.06,BIDAR,GEN,IND,RANGNATH RAO,0.3022844272844273,-0.20559845559845558,0,0,0,0
Karnataka,1957,1957.06,1962.06,HULSOOR,GEN,PSP,MAHADEO RAO,0.5854436497196984,0.17088729943939684,1,0,0,0
Karnataka,1957,1957.06,1962.06,HULSOOR,GEN,INC,BHIM RAO,0.4145563502803016,-0.17088729943939684,0,0,0,0
Karnataka,1957,1957.06,1962.06,KALYANI,GEN,INC,ANNAPURNA BAI,0.5873172040606413,0.3342426546218863,1,1,1,1
Karnataka,1957,1957.06,1962.06,KALYANI,GEN,IND,ZAMPA BAI,0.25307454943875496,-0.3342426546218863,0,0,0,0
Karnataka,1957,1957.06,1962.06,HUMNABAD,GEN,INC,MURLIDHAR RAO,0.45521401896006897,0.15478310830221204,1,1,0,0
Karnataka,1957,1957.06,1962.06,HUMNABAD,GEN,IND,VISHWANATHAPPA,0.30043091065785693,-0.15478310830221204,0,0,0,0
Karnataka,1957,1957.06,1962.06,CHINCHOLI,GEN,INC,VEERENDRA PATIL BASSAPPA,0.6025900189513582,0.20518003790271638,1,1,0,0
Karnataka,1957,1957.06,1962.06,CHINCHOLI,GEN,IND,SAIBANNA NARSAPPA,0.39740998104864184,-0.20518003790271638,0,0,0,0
Karnataka,1957,1957.06,1962.06,ALAND,SC,INC,RAMCHANDRA VEERAPPA SC,0.29178168807735605,0.038971053159169045,1,1,0,0
Karnataka,1957,1957.06,1962.06,ALAND,SC,INC,CHANDRASHEKHAR SANGSHETTAPPA,0.252810634918187,-0.038971053159169045,0,1,0,0
Karnataka,1957,1957.06,1962.06,GULBARGA,GEN,INC,MOHAMED ALI MEHTAB ALI,0.44831074246409064,0.19163463483714344,1,0,0,0
Karnataka,1957,1957.06,1962.06,GULBARGA,GEN,CPI,GANGADHAR BASAPPA NAMOSHI,0.2566761076269472,-0.19163463483714344,0,1,0,0
Karnataka,1957,1957.06,1962.06,KALGI,GEN,INC,SHANKARSHETTI RACHAPPA,0.6295419741055269,0.34901851594041483,1,1,0,0
Karnataka,1957,1957.06,1962.06,KALGI,GEN,CPI,GULAM NABI AZAD SHAIK DAWOOD,0.2805234581651121,-0.34901851594041483,0,0,0,0
Karnataka,1957,1957.06,1962.06,CHITTAPUR,GEN,INC,VIJAYA RAGHVENDER,0.39667646393850325,0.07851006104453989,1,1,0,0
Karnataka,1957,1957.06,1962.06,CHITTAPUR,GEN,IND,SHANTAPPA SANGAPA HERUR,0.31816640289396336,-0.07851006104453989,0,0,0,0
Karnataka,1957,1957.06,1962.06,SEDAM,SC,INC,MALLAPPA LINGAPPA,0.5186211141889813,0.03724222837796248,1,1,0,0
Karnataka,1957,1957.06,1962.06,SEDAM,SC,IND,VISHWANATH REDDY RACHANGOUDA,0.4813788858110188,-0.03724222837796248,0,0,0,0
Karnataka,1957,1957.06,1962.06,JEVARGI,GEN,IND,SHARANGOUDA SIDRAMAYYA,0.41712691453624096,0.005693788077207773,1,0,0,0
Karnataka,1957,1957.06,1962.06,JEVARGI,GEN,INC,RUDRAPPA NAGAPPA,0.4114331264590332,-0.005693788077207773,0,1,0,0
Karnataka,1957,1957.06,1962.06,YADGIR,GEN,IND,BASWANTARAYA,0.5207687538747675,0.04153750774953502,1,0,0,0
Karnataka,1957,1957.06,1962.06,YADGIR,GEN,INC,JAGANNATH RAO VENKAT RAO,0.4792312461252325,-0.04153750774953502,0,0,0,0
Karnataka,1957,1957.06,1962.06,SHORAPUR,GEN,INC,KUMAR NAIK VENKATAPPA NAIK,0.5936820418908092,0.1873640837816184,1,0,0,0
Karnataka,1957,1957.06,1962.06,SHORAPUR,GEN,IND,MAHANT SWAMI,0.4063179581091908,-0.1873640837816184,0,0,0,0
Karnataka,1957,1957.06,1962.06,RAICHUR,SC,INC,BHIMANNA SC,0.292559604838396,0.02528100812881645,1,1,0,0
Karnataka,1957,1957.06,1962.06,RAICHUR,SC,INC,SYED EASA,0.26727859670957954,-0.02528100812881645,0,1,0,0
Karnataka,1957,1957.06,1962.06,DEODURG,GEN,INC,SIVANNA,0.5802842455397641,0.16056849107952825,1,1,0,0
Karnataka,1957,1957.06,1962.06,DEODURG,GEN,IND,SIDRAMAPPA,0.41971575446023585,-0.16056849107952825,0,0,0,0
Karnataka,1957,1957.06,1962.06,MANVI,GEN,INC,BASWARAJESHWARI,0.47070791381918725,0.211748135009651,1,1,1,1
Karnataka,1957,1957.06,1962.06,MANVI,GEN,IND,ABDUL BASIT,0.25895977880953625,-0.211748135009651,0,0,0,0
Karnataka,1957,1957.06,1962.06,LINGSUGUR,GEN,INC,BASANGOUDA,0.6557309184993532,0.38918499353169467,1,0,0,0
Karnataka,1957,1957.06,1962.06,LINGSUGUR,GEN,IND,SHIVSHANKAR RAO VENKAT RAO,0.2665459249676585,-0.38918499353169467,0,0,0,0
Karnataka,1957,1957.06,1962.06,SINDHANUR,GEN,INC,BASWANTRAO BASSANGOUDA,0.480988826586993,0.14828305979617729,1,1,0,0
Karnataka,1957,1957.06,1962.06,SINDHANUR,GEN,IND,AMAREGOUDA,0.3327057667908157,-0.14828305979617729,0,0,0,1
Karnataka,1957,1957.06,1962.06,KUSHTAGI,GEN,INC,PUNDLIKAPPA ESWARAPPA,0.6992250441187754,0.3984500882375508,1,0,0,0
Karnataka,1957,1957.06,1962.06,KUSHTAGI,GEN,IND,BASATAPPA KARBASAPPA,0.3007749558812246,-0.3984500882375508,0,0,0,0
Karnataka,1957,1957.06,1962.06,YELBURGA,GEN,INC,ALWANDI SHANKARGOUDA,0.5862816708514038,0.17256334170280763,1,0,0,0
Karnataka,1957,1957.06,1962.06,YELBURGA,GEN,IND,SIRUR VEERABHADRAPPA,0.4137183291485962,-0.17256334170280763,0,0,0,0
Karnataka,1957,1957.06,1962.06,KOPPAL,GEN,INC,PATIL MALLIKARJUN,0.4857441551035925,0.1454571374263448,1,1,0,0
Karnataka,1957,1957.06,1962.06,KOPPAL,GEN,IND,HUCHAPPAYYANMATHAD PATTADAYYA,0.34028701767724767,-0.1454571374263448,0,0,0,0
Karnataka,1957,1957.06,1962.06,GANGAVATHI,GEN,INC,DESAI BHIMSAIN RAO,0.6028308961379828,0.3570959880014999,1,1,0,0
Karnataka,1957,1957.06,1962.06,GANGAVATHI,GEN,IND,ACHAPPA ISHWARAPPA,0.24573490813648294,-0.3570959880014999,0,0,0,0
Karnataka,1957,1957.06,1962.06,HADAGALLI,GEN,INC,M P MARISWAMIAH,0.5124182034503272,0.024836406900654362,1,0,0,0
Karnataka,1957,1957.06,1962.06,HADAGALLI,GEN,PSP,ANGADI CHENNABASAPPA,0.4875817965496728,-0.024836406900654362,0,1,0,0
Karnataka,1957,1957.06,1962.06,HOSPET,GEN,INC,R N NAGAN GOUDA,0.5368814512533864,0.07376290250677275,1,0,0,0
Karnataka,1957,1957.06,1962.06,HOSPET,GEN,IND,MURARAI VENKATASWAMY,0.4631185487466136,-0.07376290250677275,0,0,0,0
Karnataka,1957,1957.06,1962.06,SIRUGUPPA,GEN,INC,B E RAMIAH,0.5995037058804323,0.25941163026088093,1,0,0,0
Karnataka,1957,1957.06,1962.06,SIRUGUPPA,GEN,PSP,C M REVANASIDDIAH,0.3400920756195514,-0.25941163026088093,0,0,0,0
Karnataka,1957,1957.06,1962.06,KURUGODU,GEN,INC,ALLAM SUMANGALAMMA,0.5860988554255387,0.1721977108510775,1,1,0,0
Karnataka,1957,1957.06,1962.06,KURUGODU,GEN,IND,KAVITHALADA DODDABASAPPA,0.41390114457446125,-0.1721977108510775,0,0,0,0
Karnataka,1957,1957.06,1962.06,BELLARY,GEN,IND,MUNDLUR GANGAPPA,0.5371340880794511,0.10328053971103457,1,0,0,0
Karnataka,1957,1957.06,1962.06,BELLARY,GEN,INC,ABDUR RAZACK SAB,0.4338535483684165,-0.10328053971103457,0,1,0,0
Karnataka,1957,1957.06,1962.06,SANDUR,GEN,INC,H RAYANA GOUDA,0.505762539866628,0.13967816758480717,1,1,0,0
Karnataka,1957,1957.06,1962.06,SANDUR,GEN,IND,K R SHADAKSHARI GOUD,0.36608437228182084,-0.13967816758480717,0,0,0,0
Karnataka,1957,1957.06,1962.06,HARPANAHALLI,SC,PSP,M M J SADYOJATHAPAIAH,0.2723226900254309,0.01686917208250921,1,0,0,0
Karnataka,1957,1957.06,1962.06,HARPANAHALLI,SC,PSP,M DANAPPA SC,0.2554535179429217,-0.01686917208250921,0,0,0,0
Karnataka,1957,1957.06,1962.06,MOLAKALMURU,GEN,INC,S NIJALINGAPPA,0.5821412300683372,0.1642824601366743,1,1,0,0
Karnataka,1957,1957.06,1962.06,MOLAKALMURU,GEN,PSP,G V ANJANAPPA,0.4178587699316629,-0.1642824601366743,0,0,0,0
Karnataka,1957,1957.06,1962.06,CHALLAKERE,SC,INC,A BHEEMAPPA NAIK,0.2771144816508093,0.020079080687013473,1,0,0,0
Karnataka,1957,1957.06,1962.06,CHALLAKERE,SC,INC,T HANUMAIAH SC,0.25703540096379585,-0.020079080687013473,0,0,0,0
Karnataka,1957,1957.06,1962.06,DAVANGERE,GEN,PSP,K T JAMBANNA,0.5875041282613265,0.1924820608280542,1,0,0,1
Karnataka,1957,1957.06,1962.06,DAVANGERE,GEN,INC,GANJI VEERAPPA,0.3950220674332723,-0.1924820608280542,0,1,0,0
Karnataka,1957,1957.06,1962.06,HARIHAR,GEN,PSP,M RAMAPPA,0.5306385723500322,0.061277144700064456,1,0,0,0
Karnataka,1957,1957.06,1962.06,HARIHAR,GEN,INC,H SIDDAVEERAPPA,0.46936142764996774,-0.061277144700064456,0,1,0,0
Karnataka,1957,1957.06,1962.06,CHITRADURGA,SC,INC,G SIVAPPA,0.32526142576569883,0.06367641594564466,1,1,0,0
Karnataka,1957,1957.06,1962.06,CHITRADURGA,SC,INC,G DUGGAPPA SC,0.26158500982005417,-0.06367641594564466,0,1,0,0
Karnataka,1957,1957.06,1962.06,HIRIYUR,GEN,PSP,K KENCHAPPA,0.5029706251331455,0.005941250266291054,1,0,0,0
Karnataka,1957,1957.06,1962.06,HIRIYUR,GEN,INC,V MASIYAPPA,0.49702937486685445,-0.005941250266291054,0,1,1,1
